Ano do Evento;Nome do Evento;Evento Gratuito;Qtd Total de Inscritos;Qtd Concluintes;Valor Recebido;% de Ocupação
2019;Mindstet Empreendedor;Sim;46;46;0;0.978723404
2019;Modelagem de Negócios (BMC & Lean Canvas);Não;30;30;2550;0.461538462
2019;Modelagem de Negócios BMC & Lean Canvas;Não;28;28;3220;0.56
2019;MOMENTO DO COOPERATIVISMO FINANCEIRO;Sim;130;128;0;0.914285714
2019;MULHERES DE NEGÓCIOS;Sim;13;13;0;0.433333333
2019;MULHERES NO SETOR AUTOMOTIVO: O CASE ELETRICAR BATERIAS;Sim;22;22;0;0.366666667
2019;Negócios Criativos Agregando Valor ao Turismo -Palestras Investe Turismo - Paraíba;Sim;8;8;0;0.16
2019;O BIM como inovação na Foster + Partners;Sim;38;38;0;0.76
2019;O jeito arretado de empreender - Areia.;Sim;123;123;0;0.82
2019;O jeito Disney de encantar e fidelizar clientes;Sim;81;81;0;0.81
2019;O MODELO DISNEY DE ENCANTAR E FIDELIZAR CLIENTES;Sim;86;84;0;0.21
2019;O zootecnista como transformados da realidade do homem do campo;Sim;23;23;0;0.153333333
2019;OFICINA-INOVAÇÃO NAS COMPRAS GOVERNAMENTAIS: FERRAMENTAS E ESTRATÉGIAS PARA COMPRADORES - SALGADINHO - COMPRADORES;Sim;42;41;0;0.82
2019;Oficina - Administração do Tempo;Não;21;19;475;1
2019;OFICINA - AQUISIÇÃO DE PRODUTOS DA AGRICULTURA FAMILIAR PARA ESCOLAS - ATUALIZADO COM A RESOLUÇÃO CD/FNDE Nº 04/2015;Sim;44;44;0;0.88
2019;OFICINA - BEETHOVEN PICUÍ - SOU JECA. MATUTO E BERADEIRO LÁ DAS BRENHAS DO CURIMATAÚ / THALITA CACHO - CERVEJAS. UM MUNDO DE AROMAS. SABORES E POSSIBILIDADES;Sim;37;35;0;0.875
2019;Oficina - Como Aumentar as suas vendas;Não;93;93;2870;0.885714286
2019;Oficina - Como Controlar o Fluxo de Caixa;Não;44;41;1060;0.630769231
2019;Oficina - Como Definir Preço de Venda;Não;63;63;1670;1
2019;Oficina - COMO DEFINIR SEU PREÇO DE VENDA;Não;30;27;560;1
2019;Oficina - Como Elaborar Um Plano de Negócios;Sim;20;16;0;0.666666667
2019;Oficina - Como Planejar o Meu Negócio;Não;109;88;2150;0.511848341
2019;Oficina - Como tornar-se um MEI - Agentes de Desenvolvimento;Sim;24;23;0;0.766666667
2019;Oficina - Controlar meu dinheiro No Campo;Não;14;14;476;0.933333333
2019;OFICINA - CUMPADE JOÃO: ANGU É COMER PORCO / FERNANDA RIBEIRO: FRANÇA E BRASIL NÃO SE FUNDEM. SE COMPLEMENTAM;Sim;34;33;0;0.66
2019;OFICINA - DANIEL BARBOSA: FRANGO COM QUIABO - UM NOVO JEITO DE OLHAR.;Sim;38;0;0;-
2019;OFICINA - DIEGO BARRETO - A INFLUENCIA ÁRABE NA COZINHA NORDESTINA - CORDEIRO COM CUSCUZ DE MILHO - IVO FARIAS COSTELA PRENSADA COM BANANA-DA-TERRA E POLENTA SUFLÊ;Sim;38;36;0;0.72
2019;Oficina - Inovação e Criatividade;Sim;28;28;0;0.875
2019;OFICINA - Instagram para Negócios;Não;14;13;390;1
2019;OFICINA - LEAN CANVAS - SEBRAELAB;Não;2;1;30;0.1
2019;Oficina - Mapeamento de Potencialidades Turísticas;Sim;16;16;0;0.8
2019;OFICINA - MARCÍLIO CAVALCANTE: BARRIGA LAQUEADA COM TROPEIRO / WAGNER GOMES: TÉCNICA DE CORTES ESPECIAS DE CARNE;Sim;38;36;0;0.72
2019;OFICINA - MINDSET EMPREENDEDOR;Não;8;6;180;0.3
2019;OFICINA - MINDSET EMPREENDEDOR;Sim;11;10;0;0.666666667
2019;OFICINA - MINDSET EMPREENDEDOR: MODELO MENTAL DE CRESCIMENTO;Não;41;34;1110;0.633333333
2019;OFICINA - MODELE SEU NEGÓCIO;Não;83;73;1560;0.539473684
2019;OFICINA - NEGÓCIO A NEGÓCIO;Não;20;20;1200;0.666666667
2019;Oficina - Planejamento Estratégico;Não;12;12;799.92;0.8
2019;OFICINA - PROTOTIPE - PROPOSTA DE VALOR E JORNADA DO CLIENTE - REPASSE;Sim;14;14;0;0.466666667
2019;Oficina - SEI ADMINISTRAR;Não;32;23;1120;1
2019;Oficina - SEI COMPRAR;Não;15;10;280;0.466666667
2019;Oficina - SEI Controlar meu dinheiro;Sim;42;41;0;0.482352941
2019;Oficina - SEI Planejar;Não;33;33;660;0.942857143
2019;OFICINA - Venda Mais Através do Marketing Digital;Sim;31;29;0;0.966666667
2019;OFICINA - WHATSAPP BUSINESS;Não;21;19;570;1
2019;OFICINA -APLICATIVOS COMPRASNET MOBILE. PORTAL DE COMPRAS E REDE NACIONAL DE COMPRAS: ESTRATÉGIAS PARA DIVERSIFICAR O MERCADO E AMPLIAR AS VENDAS - FORNECEDORES;Sim;16;16;0;0.32
2019;OFICINA -EXCELÊNCIA EM GESTÃO PARA PROFISSIONAIS  DE MAQUIAGEM;Sim;30;30;0;1
2019;OFICINA  O Poder da Ação;Sim;130;128;0;0.853333333
2019;"Oficina ""CRIATIVE-SE! AS IDEIAS QUE GERAM RESULTADOS""";Não;16;15;1500;0.5
2019;"Oficina ""Marketing Digital:conheça estratégias de impacto para aumentar suas vendas""";Sim;53;28;0;1
2019;Oficina Administração do Tempo;Não;29;29;290;1
2019;Oficina Atendimento ao Cliente;Não;32;30;549.96;0.666666667
2019;Oficina Centelha - Fase 2;Sim;100;100;0;0.735714286
2019;OFICINA COMO AUMENTAR SUAS VENDAS;Não;11;11;330;1
2019;OFICINA COMO CONTROLAR O FLUXO DE CAIXA;Não;21;21;630;1
2019;OFICINA COMO DEFINIR PREÇO DE VENDAS;Não;13;12;360;1
2019;OFICINA COMO PLANEJAR O MEU NEGOCIO;Não;20;19;570;1
2019;OFICINA DE ARTE URBANA EM CAEDELO;Sim;5;5;0;0.25
2019;Oficina de co - criação de produtos imobiliários;Sim;5;5;0;0.5
2019;Oficina de Compras Governamentais para Compradores/ Gestores Públicos;Sim;14;14;0;1
2019;Oficina de compras Governamentais para Empresários/Fornecedores;Sim;27;27;0;1
2019;Oficina de Compras Governamentais para Fornecedores Rurais.;Sim;23;23;0;0.958333333
2019;Oficina de Controles financeiros;Sim;60;60;0;0.75
2019;OFICINA DE HUMANIZAÇÃO PARA SETOR DA SAÚDE;Não;19;19;570;0.95
2019;Oficina de Inovação;Sim;51;45;0;0.3
2019;Oficina de Manejo Sanitario e reprodutivo em ovinocultura;Sim;18;18;0;0.6
2019;Oficina de Marketing Estratégico;Sim;15;15;0;0.75
2019;OFICINA DE ORATÓRIA;Não;19;18;399.96;0.818181818
2019;OFICINA DE PITCH;Sim;11;11;0;0.44
2019;Oficina de Validação - Pré Aceleração UnifacisaUP;Sim;29;29;0;0.58
2019;OFICINA DECLARAÇÃO DE RENDA ANUAL - MEI;Sim;15;15;0;0.9375
2019;Oficina Demonstrativa de Confeitaria Artística;Sim;9;9;0;0.45
2019;Oficina Demonstrativa de Preparo de Drink;Sim;7;6;0;0.3
2019;Oficina Demonstrativa Decoração com Frutas;Sim;8;8;0;0.4
2019;Oficina Design de Apresentação no Power Point;Não;24;22;1380;0.657142857
2019;OFICINA ELIZABETE VELOSO: CONFIT - INTRODUÇÃO A TÉCNICA - STENIO BIRTH: SABOR DA BORBOREMA;Sim;38;36;0;0.9
2019;OFICINA INOVAÇÃO NA CONFEITARIA ARTÍSTICA;Sim;7;7;0;0.583333333
2019;OFICINA LEAN CANVAS - SEBRAELAB;Não;4;4;120;0.4
2019;Oficina Modelagem de Negócio;Não;50;49;1300;0.270718232
2019;Oficina Modelagem de Negócio;Sim;116;115;0;0.696969697
2019;Oficina On_board: Processo decisório e gestão de recursos;Sim;7;7;0;0.4375
2019;OFICINA PLANO DE MARKETING E VENDAS;Sim;22;22;0;0.88
2019;Oficina Plano de Negócios;Não;19;18;540;0.260869565
2019;OFICINA PNAE - Programa Nacional de Alimentação Escolar;Sim;10;10;0;0.4
2019;Oficina Prática de Flores em Açúcar;Sim;5;5;0;0.5
2019;OFICINA PRÁTICA: MINHA IDEIA NO CENTELHA;Sim;5;5;0;0.1
2019;Oficina prática: Minha ideia no Centelha;Sim;60;39;0;0.842857143
2019;Oficina Sebrae de Empreendedorismo - OSE;Sim;22;20;0;0.733333333
2019;Oficina Sebrae de Empreendedorismo - OSE - Sala 2;Sim;21;19;0;0.7
2019;Oficina Sebrae de Empreendedorismo - OSE - SALA 5;Sim;25;20;0;0.833333333
2019;Oficina Sebrae de Empreendedorismo - OSE SALA 01;Sim;22;14;0;0.733333333
2019;Oficina Sebrae de Empreendedorismo - OSE SALA 03;Sim;20;16;0;0.666666667
2019;Oficina Sebrae de Empreendedorismo - OSE SALA 4;Sim;20;13;0;0.666666667
2019;Oficina SEI Comprar;Não;14;14;476;0.933333333
2019;OFICINA SEI CONTROLAR MEU DINHEIRO;Sim;32;32;0;0.8
2019;Oficina Sei empreender;Não;12;12;198;0.6
2019;Oficina SEI Formar Preço;Sim;42;41;0;0.911111111
2019;Oficina SEI Planejar;Sim;154;154;0;0.77
2019;Oficina Sei Planejar meu Negócio;Sim;12;12;0;0.857142857
2019;Oficina SEI Vender;Sim;16;16;0;0.533333333
2019;Oficina sobre Controles Financeiros;Sim;28;28;0;0.56
2019;Oficina sobre Declaração de Rendimentos;Sim;15;15;0;0.9375
2019;OFICINA SOBRE GESTÃO DA INOVAÇÃO NO MELHORAMENTO GENÉTICO;Sim;26;26;0;0.52
2019;OFICINA SOBRE GESTÃO DA INOVAÇÃO NO PLANTIO DE PALMA;Sim;21;21;0;0.42
2019;OFICINA SOBRE MANEJO DE PASTAGEM EM OVINOCULTURA;Sim;12;12;0;0.705882353
2019;OFICINA SOBRE MANEJO SANITÁRIO EM OVINOCULTURA;Sim;12;12;0;0.705882353
2019;OFICINA SOBRE PLANEJAMENTO ESTRATEGICO NO DESENVOLVIMENTO DE OVINOCULTURA;Sim;20;20;0;0.666666667
2019;Oficina sobre Produção de Suinocultura;Sim;12;10;0;0.666666667
2019;OFICINA SOBRE SISTEMA DE RENDIMENTO DE CARCAÇA COM BASE ALIMENTAR;Sim;17;17;0;0.85
2019;OFICINA TECNICAS DE VENDAS;Não;22;22;399.96;0.916666667
2019;OFICINA/WORKSHOP - Modelagem de Processos e Definição de Procedimentos;Sim;19;19;0;1
2019;OFICINA: ATENDIMENTO AO CLIENTE - NEGÓCIO A NEGÓCIO;Não;8;8;160;0.4
2019;Oficina: Capacitação Rede SIM;Sim;11;11;0;0.916666667
2019;OFICINA: COMO ABRIR UMA FRANQUIA;Não;4;4;80;0.133333333
2019;OFICINA: COMO ADMINISTRAR UM PEQUENO NEGÓCIO;Não;22;15;675;0.666666667
2019;OFICINA: COMO ANUNCIAR SUA EMPRESA NO FACEBOOK E INSTAGRAM;Não;54;48;1530;0.836065574
2019;OFICINA: COMO APARECER NO GOOGLE;Não;34;21;900;0.5
2019;Oficina: Como Aparecer no Google;Não;17;14;420;0.7
2019;OFICINA: COMO CONSTRUIR UMA LOJA VIRTUAL;Não;16;16;480;0.533333333
2019;OFICINA: COMO CONTROLAR O FLUXO DE CAIXA;Sim;30;30;0;0.6
2019;Oficina: Como controlar o fluxo de caixa;Não;15;15;330;1
2019;OFICINA: COMO CONTROLAR O FLUXO DE CAIXA - NEGÓCIO A NEGÓCIO;Não;8;4;160;0.4
2019;Oficina: Como Criar uma página no Instagram e Facebook como ferramenta de Marketing;Sim;46;45;0;1
2019;OFICINA: COMO DEFINIR O PREÇO DE VENDA;Não;10;6;150;1
2019;Oficina: Como Definir o Preço de Venda - Finanças para o MEI (Comércio);Não;7;6;180;0.4
2019;Oficina: Como Deixar Minha Empresa Financeiramente Sustentável;Não;17;17;340;0.566666667
2019;OFICINA: COMO EXPANDIR SEUS NEGÓCIOS;Não;7;4;210;0.233333333
2019;OFICINA: COMO PLANEJAR O MEU NEGÓCIO;Não;8;6;150;1
2019;OFICINA: EMPREENDEDORISMO E PLANO DE NEGÓCIOS;Sim;8;8;0;0.32
2019;Oficina: Fluxo de Caixa;Sim;33;33;0;0.66
2019;OFICINA: FORMAÇÃO DO PREÇO DE VENDA - NEGÓCIO A NEGÓCIO;Não;8;5;160;0.4
2019;Oficina: Formalização e Tributação;Sim;9;8;0;0.666666667
2019;Oficina: Formalização e Tributação.;Sim;20;18;0;0.9
2019;Oficina: GESTÃO DE FINANÇAS PESSOAIS;Sim;38;18;0;1
2019;OFICINA: IN BOOK - CONFIANÇA CRIATIVA;Não;17;17;510;0.566666667
2019;OFICINA: IN_BOOK - COMUNICAÇÃO NÃO-VIOLENTA;Não;19;15;570;0.633333333
2019;OFICINA: IN_BOOK - VENDAS;Não;17;11;510;0.566666667
2019;OFICINA: INSTAGRAM PARA NEGÓCIOS;Não;15;15;750;0.75
2019;Oficina: Instagram para negócios;Não;19;17;510;0.85
2019;OFICINA: JORNADA DO CLIENTE;Sim;10;10;0;0.666666667
2019;Oficina: Marketing Digital (Instagram para negócios);Sim;64;19;0;0.954545455
2019;Oficina: Melhorando o visual de loja;Sim;21;20;0;1
2019;OFICINA: MINDSET EMPREENDEDOR: MODELO MENTAL DE CRESCIMENTO;Não;21;15;480;0.533333333
2019;Oficina: Mindset Empreendedor: modelo mental de crescimento;Não;46;10;222.2;0.2
2019;Oficina: Modelagem de Negócio;Não;9;9;270;0.3
2019;Oficina: Modelagem de negócio;Sim;48;16;0;0.94
2019;OFICINA: MODELE SEU NEGÓCIO;Não;21;19;520;0.35
2019;Oficina: On Board;Sim;34;29;0;0.58
2019;OFICINA: ON_BOARD;Sim;5;4;0;0.25
2019;Oficina: Prepare sua vitrine para vender mais no Natal;Não;5;5;150;0.25
2019;Oficina: Relações Interpessoais;Não;28;28;1145.2;0.7
2019;OFICINA: TADEU VALENTE FEIJÃO VERDE TROPEIRO: UM MEXIDO DE TRADIÇÕES DAS MONTANHAS COM A CAATINGA / FRANCISCO ABRANTES: RAVIÓLI DE RABADA COM BANANA-DA-TERRA E MOLHO DE AGRIÃO;Sim;38;36;0;0.9
2019;Oficina: Whatsapp Business como ferramenta de Vendas;Não;9;8;240;0.4
2019;OFICINA: WHATSAPP BUSINESS COMO FERRAMENTAS DE VENDAS;Não;23;19;660;0.733333333
2019;OFICINAS DIA 01 DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COLABORATIVOS - 25/09/2019;Não;16;16;800;0.533333333
2019;OFICINAS DIA 02 DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COLABORATIVOS - 26/09/2019;Não;40;40;2000;1
2019;OFICINAS DIA 03 DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COLABORATIVOS - 27/09/2019;Não;37;37;1850;0.925
2019;OFICINAS DIA 04 DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COLABORATIVOS - 28/09/2019;Não;21;21;1050;0.7
2019;OKR - Indicadores de Resultados do Google;Não;28;28;2080;0.933333333
2019;On_board: Trabalho em equipe e liderança;Sim;23;13;0;0.433333333
2019;ORATÓRIA - A ARTE DE FALAR EM PÚBLICO;Não;39;34;3150;0.8
2019;Organizações Vivas - Estabelecendo os alicerces que impulsionam a inovação;Sim;83;83;0;0.415
2019;Orientação de crédito financeiro para aquicultores.;Sim;24;24;0;0.48
2019;Os Desafios da Construção Industrializada;Sim;36;35;0;1
2019;Os desafios da inovação para as organizações.;Sim;12;12;0;1
2019;Os impactos da gestão de pessoas E da liderança na conquista por resultados;Sim;25;25;0;0.25
2019;OSE - Oficina Sebrae de Empreendedorismo -  Sala 01;Não;20;20;600;0.666666667
2019;OSE - Oficina Sebrae de Empreendedorismo -  Sala 08;Não;24;24;720;0.8
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 02;Não;24;24;720;0.8
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 03;Não;18;18;540;0.6
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 04;Não;22;22;660;0.733333333
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 05;Não;20;20;600;0.666666667
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 06;Não;23;23;690;0.766666667
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 07;Não;22;22;660;0.733333333
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 09;Não;18;18;540;0.6
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 10;Não;22;22;660;0.733333333
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 11;Não;20;20;600;0.666666667
2019;OSE - Oficina Sebrae de Empreendedorismo - Sala 12;Não;39;21;630;0.7
2019;Painel Sebrae Empreendedorismo;Sim;112;101;0;0.673333333
2019;Palesta sobre Modelo de Excelência em Gestão (MEG);Sim;15;15;0;0.5
2019;Palestra -  Formação de Preço de venda;Sim;26;26;0;0.52
2019;Palestra -  Planejamento Indústria da Panificação;Sim;20;19;0;0.863636364
2019;"Palestra - ""A atitude é sua. A consequência também. Então. venda mais!""";Não;15;14;600;0.5
2019;"PALESTRA - ""O ARTESÃO NA ERA DA TRANSFORMAÇÃO DIGITAL""";Sim;200;200;0;1
2019;"Palestra - ""O jeito Disney de encantar e fidelizar clientes""";Não;101;101;3030;0.505
2019;Palestra - A Experiência do Turista no São Pedro de Belém;Sim;33;33;0;0.825
2019;PALESTRA - A MULHER EMPREENDEDORA - DESAFIOS E OPORTUNIDADES;Não;33;33;625.02;1
2019;Palestra - A Mulher Empreendedora: desafios e oportunidades;Não;69;69;519.57;0.345
2019;Palestra - A Mulher Empreendedora: desafios e oportunidades;Sim;64;64;0;0.752941176
2019;Palestra - A vida é doce;Sim;34;33;0;0.66
2019;Palestra - Atendiemnto ao Cliente;Sim;11;11;0;0.733333333
2019;Palestra - Atendimento ao Cliente;Sim;13;13;0;0.764705882
2019;Palestra - Atendimento e Vendas;Sim;24;24;0;0.827586207
2019;Palestra - Aumento de Faturamento através da: Gestão financeira. processos e indicadores.;Sim;14;14;0;0.7
2019;Palestra - Benefícios para Pequenos Negócios;Sim;36;35;0;0.777777778
2019;Palestra - Bom é na Feira;Sim;35;34;0;0.68
2019;Palestra - Como a Internet pode alavancar suas vendas;Sim;29;10;0;0.2
2019;PALESTRA - COMO CONQUISTAR. ATRAIR E MANTER CLIENTES;Não;15;13;150;0.5
2019;Palestra - Como Controlar o Fluxo de Caixa;Sim;55;18;0;0.3
2019;Palestra - Como se Tornar um MEI;Sim;1095;747;0;0.77716263
2019;Palestra - COMO SE TORNAR UM MICROEMPREENDEDOR INDIVIDUAL;Sim;47;23;0;0.818181818
2019;PALESTRA - DESIGN THINKING: ESTRATÉGIAS PARA INOVAR E CONSTRUIR SOLUÇÕES PARA O SEU NEGÓCIO;Não;13;8;270;0.257142857
2019;PALESTRA - DESVENDANDO O COMPORTAMENTO DO MEU GATO / ENTRADA 1 KG DE RAÇÃO;Sim;89;88;0;0.586666667
2019;Palestra - Direito do Consumidor;Sim;32;32;0;0.914285714
2019;Palestra - Direitos e Deveres do MEI (INSS);Sim;14;14;0;0.311111111
2019;Palestra - Do Sertão ao triângulo Mineiro (SENAC);Sim;35;34;0;0.971428571
2019;Palestra - Dueto Perfeito do Nordeste Paraibano ao Sudeste Mineiro (SENAC);Sim;38;36;0;0.947368421
2019;Palestra - Empreendedorismo;Sim;28;28;0;0.933333333
2019;Palestra - Empreendedorismo e Economia Criativa;Sim;36;36;0;0.72
2019;Palestra - Empreendedorismo. Oportunidade e Inovação;Não;106;106;3180;0.53
2019;Palestra - Empreendedorismo. Oportunidade e Inovação;Sim;43;43;0;0.358333333
2019;Palestra - Empretec;Sim;36;36;0;0.9
2019;Palestra - Engenharia de Cardápios;Sim;14;14;0;0.7
2019;Palestra - Entendendo Custos. Despesas e Preço de Venda;Sim;45;45;0;1
2019;Palestra - Entendendo sobre Franquia para Começar Bem;Sim;66;25;0;0.883333333
2019;Palestra - Estratégias e estruturação para Delivery;Sim;14;14;0;0.466666667
2019;Palestra - Fluxo de Caixa;Sim;81;17;0;0.24
2019;Palestra - Fórum de Turismo do Agreste;Sim;5;5;0;0.5
2019;Palestra - Gastronomia e Tratamento de peixes;Sim;40;38;0;0.95
2019;PALESTRA - GESTÃO DA MUDANÇA ORGANIZACIONAL . O QUE O RH TEM HAVER COM ISSO? - PARCERIA;Sim;79;79;0;0.395
2019;Palestra - Gestão da qualidade em salões de beleza;Sim;24;24;0;0.857142857
2019;Palestra - GESTÃO EM SALÃO E MÉTODO COLORIMETRIA;Não;35;11;220;0.1375
2019;PALESTRA - GESTÃO NA SEGURANÇA DO TRABALHO (PARCERIA);Sim;22;22;0;0.44
2019;Palestra - Gestão para Resultados;Sim;24;21;0;0.7
2019;Palestra - Gestão para Salão;Sim;14;14;0;0.823529412
2019;Palestra - Inteligência Emocional pode mudar a sua vida;Sim;71;64;0;1
2019;Palestra - LÍDER COACH: LIDERANDO PARA ALTA PERFORMANCE;Sim;72;19;0;1
2019;Palestra - Liderança e gestão de pessoas;Sim;17;16;0;0.64
2019;Palestra - Marketing Digital;Sim;9;9;0;0.3
2019;Palestra - Marketing Digital para Food Service;Sim;15;15;0;0.5
2019;Palestra - Marketing e Redes Sociais;Sim;22;22;0;0.88
2019;Palestra - Marketplace na Prática;Sim;25;25;0;0.5
2019;Palestra - MEI COMEÇAR BEM;Sim;14;14;0;0.933333333
2019;Palestra - MEI E ATENDIMENTO A EMPREENDEDORES;Sim;10;10;0;0.333333333
2019;Palestra - MEI e Atendimento a Empreendedores;Sim;13;13;0;0.866666667
2019;PALESTRA - MULHERES DE EMPREENDEDORAS;Sim;17;17;0;0.566666667
2019;PALESTRA - NOTA TÉCNICA 001/2019 (Parceria);Sim;31;31;0;0.442857143
2019;Palestra - O novo mineiro;Sim;36;35;0;0.972222222
2019;PALESTRA - O PAPEL DO RH PARA CONSTRUÇÃO DA GOVERNANÇA CORPORATIVA NAS ORGANIZAÇÕES EMPRESARIAIS E NÃO EMPRESARIAIS - PARCERIA;Sim;79;79;0;0.9875
2019;Palestra - O Poder da Ação;Sim;19;19;0;0.633333333
2019;Palestra - ORIENTAÇÃO A MICROEMPREENDEDORES INDIVIDUAIS;Sim;7;7;0;0.466666667
2019;palestra - Orientação para o Crédito;Sim;74;74;0;0.443243243
2019;Palestra - Preparando para Começar Bem;Sim;559;258;0;0.865871833
2019;Palestra - Prepare-se Para os Desafios do Mercado;Sim;19;19;0;0.475
2019;Palestra - Sebrae x Sindipan;Sim;29;25;0;0.357142857
2019;Palestra - SEBRAETEC;Sim;47;47;0;0.783333333
2019;Palestra - Sistema de AIRBAG;Sim;26;26;0;0.742857143
2019;Palestra - Soluções Sebrae - MEI;Sim;36;36;0;0.9
2019;PALESTRA - TENDENCIAS E INOVAÇÃO PARA BARBEARIA;Sim;172;172;0;0.573333333
2019;PALESTRA - TENDÊNCIAS E INOVAÇÃO PARA MAQUIADORES;Sim;172;172;0;0.573333333
2019;Palestra - Turismo e Economia Criativa na Gestão Empresarial;Sim;25;25;0;0.833333333
2019;Palestra - Venda Mais;Sim;46;26;0;0.52
2019;PALESTRA  COMO VENDER PELO INSTAGRAM;Sim;140;140;0;0.7
2019;PALESTRA  DO FÓRUM PARAIBANO DE BOAS PRÁTICAS;Sim;45;45;0;1
2019;"PALESTRA ""Cerveja Artesanal Independente - Mercado. Desafios e Oportunidades.""";Não;17;0;240;0.533333333
2019;Palestra 5S;Sim;26;26;0;0.325
2019;Palestra A Educação Empreendedora como oportunidade nas Politicas Públicas para o estimulo do Empreendedorismo no Território - Camalaú;Sim;46;46;0;1
2019;Palestra A Educação Empreendedora como oportunidade nas Politicas Públicas para o estimulo do Empreendedorismo no Território - Caraúbas;Sim;10;10;0;0.5
2019;Palestra A Educação Empreendedora como oportunidade nas Politicas Públicas para o estimulo do Empreendedorismo no Território - Prata;Sim;14;14;0;0.7
2019;Palestra A Educação Empreendedora como oportunidade nas Politicas Públicas para o estimulo do Empreendedorismo no Território - Prata 2;Sim;7;7;0;0.35
2019;Palestra A Importância da Declaração Anual do MEI;Sim;18;18;0;0.45
2019;Palestra A Importância da Semana do Brasil para a Economia Local;Sim;60;60;0;1
2019;PALESTRA A INTELIGÊNCIA EMOCIONAL PODE MUDAR A SUA VIDA;Sim;49;38;0;0.974358974
2019;Palestra Acesso a serviços financeiros para o MEI;Sim;18;18;0;0.45
2019;Palestra Agricultura Familiar;Sim;31;30;0;0.6
2019;Palestra Aplicativo Comprasnet Mobile. Portal de Compras: estratégias para diversificar o mercado e ampliar as vendas;Sim;28;28;0;0.933333333
2019;Palestra Aquisição dos Produtos da Agricultura Familiar para Alimentação Escolar: atualizado com a resolução CD/FNDE nº 04/2015;Sim;30;30;0;1
2019;Palestra Boas Práticas de Manejo para Acesso a Mercado - Caprinovinocultura;Sim;85;85;0;0.85
2019;PALESTRA CAFÉ COM EMPRESÁRIO - TEMA:ECF - ESCRITURAÇÃO CONTÁBIL FISCAL **ENTRADA 1KG DE ALIMENTO NÃO PERECÍVEL**;Sim;48;32;0;1
2019;Palestra Como controlar o Fluxo de Caixa;Sim;18;0;0;-
2019;PALESTRA COMO DEFINIR PREÇO DE VENDA;Sim;26;26;0;0.866666667
2019;Palestra Como Fazer sua Declaração de Rendimentos MEI;Sim;10;10;0;0.125
2019;Palestra Como se tornar um MEI;Sim;17;17;0;0.425
2019;PALESTRA DE ATUALIZAÇÃO E NORMAS DE GESTÃO DE ENGENHARIA;Sim;23;23;0;0.92
2019;PALESTRA DE ECONOMIA CRIATIVA EM SANTA LUZIA;Sim;28;28;0;0.933333333
2019;Palestra de lançamento da campanha promocional de Mari;Sim;19;19;0;0.475
2019;PALESTRA DE LANÇAMENTO DA FEIRA INTERNACIONAL DE NEGÓCIOS CRIATIVOS E COALBORATIVOS;Sim;27;27;0;0.9
2019;Palestra de Lançamento do Livro: PARE DE VENDER ASSIM!;Sim;107;107;0;0.2675
2019;PALESTRA DE REGULARIZAÇÃO DE EMPREENDIMENTOS AQUICOLAS;Sim;10;10;0;0.333333333
2019;PALESTRA DE SENSIBILIZAÇÃO SAÚDE EXPO SUMMIT;Sim;21;20;0;0.666666667
2019;PALESTRA E-SOCIAL SISTEMA DE ESCRITURAÇÃO DIGITAL;Não;37;37;350;1
